brand,fuel_type,model_date,price,vehicle_engine,vehicle_transmission,KM
Toyota,Petrol,2007,1685000,1000cc,Automatic,195000
Toyota,Petrol,2021,4325000,1500cc,Automatic,35500
Toyota,Petrol,2020,5490000,996cc,Automatic,7000
Honda,Petrol,2014,2780000,1800cc,Automatic,144000
KIA,Petrol,2022,3100000,1000cc,Manual,900
Toyota,Hybrid,2015,5700000,1800cc,Automatic,133000
Toyota,Petrol,2021,4565000,1500cc,Automatic,28000
Toyota,Diesel,1982,475000,2000cc,Manual,300000
Toyota,Petrol,2006,2000000,1300cc,Automatic,240000
Toyota,Petrol,2017,3500000,1000cc,Automatic,68000
Toyota,Petrol,2007,2650000,1500cc,Automatic,100000
Audi,Diesel,2013,12500000,3000cc,Automatic,100000
Suzuki,Hybrid,2019,3895000,660cc,Automatic,69287
Suzuki,Petrol,2008,580000,800cc,Manual,100000
Toyota,Diesel,2018,8680000,2800cc,Automatic,69000
Honda,Petrol,1996,915000,1600cc,Manual,291000
MG,Petrol,2021,7200000,1500cc,Automatic,10900
Toyota,Petrol,2019,4350000,1000cc,Automatic,2850
Honda,Petrol,2012,2150000,1300cc,Manual,129000
Toyota,Petrol,2017,3700000,1600cc,Automatic,90000
MG,Petrol,2021,6950000,1500cc,Automatic,4000
Suzuki,Petrol,2022,3600000,1000cc,Manual,33000
Toyota,Diesel,2023,14500000,2800cc,Automatic,5
Hyundai,Petrol,2008,1095000,1100cc,Manual,68000
Suzuki,Petrol,2008,820000,1000cc,Manual,64000
Honda,Petrol,2004,1450000,1600cc,Automatic,150000
Hyundai,Petrol,2021,7500000,1999cc,Automatic,26372
Suzuki,Petrol,2022,3150000,1000cc,Manual,9100
Daihatsu,Petrol,2012,1760000,660cc,Automatic,85000
Toyota,Petrol,2010,2350000,1300cc,Manual,181000
Suzuki,Hybrid,2019,3850000,660cc,Automatic,10779
Toyota,Petrol,2019,4400000,1000cc,Automatic,49756
Toyota,Petrol,2016,38000000,4600cc,Automatic,53783
Mercedes Benz,Petrol,2007,9500000,3500cc,Automatic,62422
KIA,Petrol,2021,13200000,3500cc,Automatic,24785
Toyota,Petrol,2018,4150000,1300cc,Automatic,63000
Toyota,Petrol,2016,4100000,1800cc,Automatic,88000
Toyota,Petrol,2018,4100000,1300cc,Automatic,24000
Suzuki,Petrol,2017,1225000,800cc,Manual,67000
Hyundai,Petrol,2021,7500000,1999cc,Automatic,26372
Honda,Hybrid,2014,3050000,1500cc,Automatic,97374
Suzuki,Petrol,2017,1775000,1000cc,Manual,8700
Suzuki,Petrol,2016,232500,1300cc,Manual,45500
Toyota,Petrol,2005,4300000,3000cc,Automatic,117000
Mitsubishi,Diesel,1993,1815000,2400cc,Manual,200000
Honda,Petrol,2002,1249000,1600cc,Automatic,300000
Toyota,Diesel,2022,17990000,2800cc,Automatic,28600
Suzuki,Petrol,2016,1520000,1000cc,Manual,79300
Toyota,Petrol,2012,1675000,1300cc,Manual,130000
Toyota,Petrol,2006,1900000,1300cc,Manual,384000
Honda,Petrol,2015,4550000,1800cc,Automatic,79000
Suzuki,Petrol,2011,1260000,660cc,Automatic,112000
Toyota,Petrol,2015,2900000,1300cc,Manual,93000
Suzuki,Petrol,2022,4500000,1200cc,Automatic,7400
Toyota,Petrol,2008,1580000,1300cc,Manual,171000
Honda,Petrol,2005,1750000,1300cc,Automatic,163000
MG,Petrol,2022,7190000,1500cc,Automatic,2300
Suzuki,Petrol,2017,1325000,800cc,Manual,115000
Honda,Petrol,2019,5150000,1800cc,Automatic,96000
Nissan,Petrol,1998,850000,1300cc,Manual,130000
Honda,Petrol,2022,5150000,1500cc,Automatic,9800
Honda,Petrol,2017,7400000,1500cc,Automatic,41912
Honda,Petrol,2019,3340000,1300cc,Manual,41000
Honda,Petrol,2021,3800000,1300cc,Manual,30000
Suzuki,Petrol,2020,2240000,660cc,Manual,53036
Toyota,Petrol,2012,5400000,2700cc,Automatic,118000
Toyota,Hybrid,2018,22000000,2500cc,Automatic,36000
Toyota,Petrol,2022,7450000,1800cc,Automatic,180
Toyota,Petrol,2002,4850000,2700cc,Automatic,180000
Suzuki,Petrol,2006,1100000,1300cc,Manual,150000
Toyota,Diesel,2023,13400000,2800cc,Automatic,10
KIA,Petrol,2022,14300000,3470cc,Automatic,358
Honda,Petrol,2011,2200000,1800cc,Automatic,86000
Toyota,Petrol,2007,3500000,1500cc,Automatic,166539
Daihatsu,Petrol,1987,750000,1000cc,Manual,50000
Suzuki,Petrol,1992,420000,800cc,Manual,50000
Haval,Petrol,2023,10500000,2000cc,Automatic,15
Honda,Petrol,2011,1990000,1800cc,Automatic,175000
Chevrolet,Petrol,2005,1100000,1600cc,Automatic,164000
Honda,Petrol,2022,5000000,1500cc,Automatic,30000
Toyota,Petrol,2016,4250000,1800cc,Automatic,68000
Suzuki,Petrol,2010,1150000,1000cc,Manual,92
Suzuki,Petrol,2016,1475000,1000cc,Manual,48000
Haval,Petrol,2022,10000000,2000cc,Automatic,15
Suzuki,Petrol,2004,440000,800cc,Manual,46900
Toyota,Petrol,2011,1400000,1000cc,Automatic,1
Suzuki,Petrol,2015,2000000,1300cc,Manual,100000
Toyota,Diesel,2022,17200000,2800cc,Automatic,5000
Honda,Petrol,2016,2450000,1300cc,Manual,169260
Toyota,Petrol,2015,3300000,1800cc,Automatic,145000
Honda,Petrol,1995,1000000,1500cc,Manual,95000
Suzuki,Petrol,2022,2430000,660cc,Manual,9000
Nissan,Hybrid,2020,5000000,1200cc,Automatic,17000
Toyota,Petrol,2022,7600000,1800cc,Automatic,2700
Toyota,Petrol,2023,7000000,1600cc,Automatic,10
Suzuki,Petrol,2022,3050000,660cc,Automatic,10
Suzuki,Petrol,2022,2675000,660cc,Manual,10
Toyota,Petrol,2023,7700000,1800cc,Automatic,10
Toyota,Hybrid,2012,3550000,1800cc,Automatic,95000
Toyota,Petrol,2023,7600000,1800cc,Automatic,10
Suzuki,Petrol,2022,3700000,1000cc,Manual,11997
Toyota,Petrol,2021,6850000,1800cc,Automatic,6762
Suzuki,Petrol,2017,2775000,660cc,Automatic,16000
MG,Petrol,2021,4800000,1500cc,Automatic,35000
KIA,Petrol,2020,6590000,2000cc,Automatic,53000
Toyota,Petrol,2012,2600000,1600cc,Automatic,155000
Toyota,Petrol,2013,2450000,1000cc,Automatic,78000
Toyota,Petrol,2005,1435000,1800cc,Automatic,90000
Honda,Hybrid,2016,3425000,1500cc,Automatic,80000
Suzuki,Petrol,2019,2200000,660cc,Manual,55000
Suzuki,Petrol,2020,3550000,1000cc,Automatic,49000
Honda,Petrol,2017,4800000,1800cc,Automatic,81160
Suzuki,Petrol,1993,480000,1000cc,Manual,99582
Hyundai,Petrol,2006,930000,1000cc,Manual,150000
Toyota,Petrol,2016,3200000,1000cc,Automatic,73000
Suzuki,Petrol,2017,2050000,1000cc,Manual,83000
BMW,Hybrid,2012,9500000,3000cc,Automatic,135000
Suzuki,Petrol,2018,2085000,1000cc,Manual,49000
Suzuki,Petrol,2022,2630000,660cc,Manual,7000
Honda,Petrol,2014,2325000,660cc,Automatic,75000
Toyota,Petrol,2011,1985000,1500cc,Manual,138900
Honda,Petrol,2016,4650000,1800cc,Automatic,58000
Toyota,Petrol,2014,2450000,1000cc,Automatic,105000
Honda,Petrol,2011,2150000,1300cc,Manual,95000
Suzuki,Petrol,2019,1275000,796cc,Manual,46172
Suzuki,Petrol,2022,1700000,800cc,Manual,1000
Mitsubishi,Petrol,2005,1475000,1600cc,Manual,500000
Honda,Petrol,2017,4900000,1800cc,Automatic,21000
Suzuki,Petrol,2005,1130000,1300cc,Automatic,120000
Toyota,Petrol,2019,5550000,1800cc,Automatic,23000
Honda,Hybrid,2020,7500000,1500cc,Automatic,56000
Honda,Hybrid,2019,7500000,1500cc,Automatic,85000
Honda,Hybrid,2016,4850000,1500cc,Automatic,82000
Honda,Petrol,2023,5400000,1500cc,Automatic,300
Toyota,Hybrid,2017,8500000,1800cc,Automatic,95562
Toyota,Hybrid,2018,7500000,1800cc,Automatic,100305
Toyota,Petrol,2021,6000000,1600cc,Automatic,18500
Suzuki,Petrol,2021,3025000,1000cc,Manual,16200
Toyota,Hybrid,2017,9800000,1800cc,Automatic,60022
Honda,Petrol,2011,2500000,1800cc,Automatic,96000
Changan,Petrol,2022,8700000,1499cc,Automatic,5500
Toyota,Hybrid,2017,5000000,1500cc,Automatic,95000
Toyota,Petrol,2005,3500000,2500cc,Automatic,98000
Toyota,Petrol,2007,2600000,1500cc,Automatic,241000
Honda,Petrol,2011,1900000,1300cc,Manual,133597
Suzuki,Petrol,2022,2695000,660cc,Manual,1900
Daihatsu,Petrol,2007,1490000,660cc,Automatic,150000
Honda,Petrol,2003,1200000,1500cc,Manual,234000
Toyota,Petrol,2007,1350000,1300cc,Manual,100000
Suzuki,Petrol,2022,2525000,660cc,Manual,2500
Suzuki,Petrol,2022,2990000,660cc,Automatic,50
Suzuki,Petrol,2017,1260000,800cc,Manual,42568
Suzuki,Petrol,2021,2425000,660cc,Manual,27000
Suzuki,CNG,2011,990000,1000cc,Manual,138000
Suzuki,Petrol,2018,1175000,800cc,Manual,18000
Suzuki,Petrol,2009,1000000,1000cc,Manual,146461
Toyota,Petrol,2010,1980000,1000cc,Automatic,90000
Toyota,Petrol,2014,2550000,1600cc,Automatic,146000
Suzuki,Petrol,2015,1370000,1000cc,Manual,60000
Suzuki,Petrol,2010,1525000,1300cc,Manual,98000
Honda,Petrol,2023,5450000,1500cc,Automatic,5
Nissan,Petrol,2019,5250000,1200cc,Automatic,46000
Toyota,Petrol,2004,5000000,2500cc,Automatic,159000
Audi,Electric,2022,24800000,cc,Automatic,28000
KIA,Petrol,2020,6290000,2000cc,Automatic,79510
Suzuki,Petrol,2019,2300000,1000cc,Manual,45000
Ford,Petrol,2017,19000000,5000cc,Automatic,54000
Suzuki,Petrol,2008,1025000,660cc,Automatic,150000
Hyundai,Petrol,2022,9825000,2500cc,Automatic,6100
Hyundai,Petrol,2023,8500000,2000cc,Automatic,5
Honda,Petrol,2012,2395000,1800cc,Automatic,84500
Daihatsu,Petrol,2019,3770000,660cc,Automatic,37000
Honda,Petrol,2003,1300000,1500cc,Manual,123
Suzuki,Petrol,2020,2300000,660cc,Manual,19000
Suzuki,Petrol,2015,2000000,1300cc,Automatic,90000
Toyota,Diesel,2003,1300000,2000cc,Manual,130000
Suzuki,Petrol,2013,950000,800cc,Manual,53500
Toyota,Petrol,2018,4600000,1600cc,Automatic,48000
Suzuki,Petrol,1980,250000,800cc,Manual,88000
Toyota,Petrol,2018,3775000,1300cc,Automatic,72000
Toyota,Petrol,2007,2450000,1500cc,Automatic,270000
Honda,Petrol,2017,2950000,1500cc,Manual,52000
Toyota,Petrol,2016,2735000,1300cc,Manual,100000
Toyota,Diesel,1996,2845000,3000cc,Automatic,130000
Toyota,Hybrid,2012,3970000,1800cc,Automatic,115000
Honda,Petrol,2021,4350000,1500cc,Automatic,46664
Honda,Petrol,1995,925000,1500cc,Manual,200000
Suzuki,Petrol,2011,570000,1000cc,Manual,20000
Toyota,Petrol,2017,5800000,1200cc,Automatic,80000
Toyota,Petrol,2002,1950000,2000cc,Automatic,91000
Toyota,Diesel,1996,2680000,3000cc,Automatic,290251
Suzuki,Petrol,2020,1600000,800cc,Manual,43900
Suzuki,Petrol,2005,760000,1000cc,Manual,89000
Nissan,Petrol,2019,3250000,660cc,Automatic,67000
Toyota,Petrol,2014,2850000,1000cc,Automatic,130000
Suzuki,Petrol,2019,2040000,660cc,Manual,34000
Honda,Petrol,2019,3350000,1300cc,Manual,63000
Suzuki,Petrol,2017,2770000,660cc,Automatic,83000
Daihatsu,Petrol,2019,3675000,660cc,Automatic,46000
Suzuki,Petrol,2019,3300000,660cc,Automatic,20000
Toyota,Diesel,2005,10500000,4164cc,Automatic,132000
Toyota,Petrol,2022,6825000,1800cc,Automatic,8000
Toyota,Diesel,2021,12100000,2800cc,Automatic,4000
Suzuki,Petrol,2013,1685000,1000cc,Manual,38000
Toyota,Petrol,2015,3445000,1600cc,Automatic,91000
Suzuki,Petrol,2008,700000,800cc,Manual,91000
Toyota,Petrol,2018,3580000,1000cc,Automatic,39000
Honda,Petrol,2011,2745000,1800cc,Automatic,114000
Toyota,Petrol,2013,6600000,2700cc,Automatic,121000
Hyundai,Petrol,2005,925000,1000cc,Manual,70000
Toyota,Diesel,1995,1875000,2400cc,Automatic,250000
Honda,Petrol,2012,2650000,1300cc,Automatic,112000
Honda,Petrol,2017,5000000,1800cc,Automatic,41000
Toyota,Hybrid,2018,5500000,1500cc,Automatic,98000
Suzuki,Petrol,2004,620000,800cc,Manual,69000
FAW,Petrol,2016,695000,1000cc,Manual,100000
Honda,Petrol,2013,1970000,1300cc,Manual,128000
Suzuki,Petrol,2018,2050000,1300cc,Manual,29524
Suzuki,Petrol,2012,870000,800cc,Manual,145000
Toyota,Petrol,2012,2475000,1000cc,Automatic,69000
Toyota,Petrol,2016,3700000,1600cc,Automatic,59000
Toyota,Petrol,2017,3120000,1300cc,Manual,63000
Suzuki,Petrol,2015,1700000,1000cc,Manual,110000
Toyota,Petrol,2012,1865000,1300cc,Manual,97316
Suzuki,Petrol,2022,4450000,1200cc,Automatic,2900
BAIC,Petrol,2022,9450000,2000cc,Automatic,1800
Toyota,Diesel,1996,900000,2000cc,Manual,100000
Honda,Petrol,2019,3700000,1500cc,Automatic,46000
Toyota,Petrol,2021,3610000,1300cc,Manual,32000
Honda,Petrol,2007,1780000,1800cc,Automatic,123
Honda,Petrol,2021,4250000,1500cc,Automatic,49000
Toyota,Petrol,2007,1575000,1000cc,Automatic,69000
Honda,Petrol,2006,1490000,1600cc,Manual,150000
Suzuki,Petrol,2017,1250000,796cc,Manual,63000
Toyota,Petrol,2017,29000000,2700cc,Automatic,19700
Toyota,Petrol,2022,6450000,1598cc,Automatic,5000
Honda,Petrol,2009,1950000,1800cc,Manual,184000
Toyota,Petrol,2019,4210000,1000cc,Automatic,48000
Honda,Petrol,2015,2425000,1300cc,Manual,108000
Lexus,Petrol,2016,58500000,5663cc,Automatic,36000
Suzuki,Petrol,2021,3500000,1000cc,Automatic,31000
Toyota,Petrol,2013,2050000,1300cc,Manual,85000
Toyota,Diesel,2021,11000000,2800cc,Automatic,9000
Suzuki,Petrol,2015,2050000,660cc,Automatic,90000
Toyota,Petrol,2020,3225000,1300cc,Manual,34000
Daihatsu,Petrol,1986,430000,1000cc,Manual,96000
Mitsubishi,Petrol,1990,515000,1300cc,Manual,260000
Suzuki,Petrol,2008,925000,1000cc,Manual,80
Suzuki,Petrol,2000,600000,800cc,Manual,70500
Toyota,Petrol,2005,1680000,1300cc,Manual,200000
Toyota,Petrol,2009,1750000,100cc,Manual,200000
Honda,Petrol,2005,2650000,2400cc,Automatic,17900
Honda,Petrol,2009,2250000,1800cc,Automatic,96600
Suzuki,Petrol,2023,4100000,1000cc,Manual,1
Suzuki,Petrol,1995,450000,1300cc,Manual,10
Toyota,Hybrid,2019,4700000,1500cc,Automatic,78000
Suzuki,CNG,1996,380000,1000cc,Manual,100000
Honda,Petrol,2018,4800000,1500cc,Automatic,50500
Honda,Petrol,2003,1300000,1300cc,Manual,18
Toyota,Petrol,2020,4100000,1500cc,Automatic,21000
Toyota,Diesel,2002,3200000,3000cc,Manual,150000
Mercedes Benz,Diesel,1985,1430000,2500cc,Automatic,100000
Daihatsu,Petrol,2013,1510000,660cc,Automatic,105000
Toyota,Petrol,2015,2350000,660cc,Automatic,12345
Honda,Petrol,2022,5190000,1500cc,Automatic,26
MG,Petrol,2021,6550000,1500cc,Automatic,20000
Toyota,Diesel,2016,5500000,3000cc,Manual,130000
Toyota,Diesel,2023,18300000,2800cc,Automatic,25
Honda,Petrol,2023,7500000,1500cc,Automatic,4
Toyota,Petrol,2014,28500000,4608cc,Automatic,78000
KIA,Petrol,2021,7350000,2000cc,Automatic,19500
Toyota,Petrol,2014,2600000,1000cc,Automatic,120300
Honda,Petrol,2022,5150000,1500cc,Automatic,9500
Suzuki,Petrol,2007,735000,1000cc,Manual,82000
Suzuki,Petrol,2019,2175000,1000cc,Manual,74000
Suzuki,Petrol,2015,770000,800cc,Manual,150000
Suzuki,Petrol,2010,1525000,660cc,Automatic,1
Toyota,Petrol,2002,2000000,1300cc,Manual,100000
Honda,Petrol,2012,2340000,1300cc,Manual,118000
Toyota,Petrol,2022,7295000,1800cc,Automatic,14000
DFSK,Petrol,2021,5700000,1500cc,Automatic,5000
Honda,Petrol,2020,6100000,1800cc,Automatic,21000
Toyota,Petrol,2023,6400000,1598cc,Automatic,40
Suzuki,Petrol,2013,1850000,1300cc,Manual,100000
Toyota,Petrol,2010,1750000,1300cc,Manual,90000
Suzuki,Petrol,2021,3020000,1000cc,Manual,11800
Toyota,Petrol,2006,10000000,4700cc,Automatic,108000
Suzuki,Petrol,2020,2175000,660cc,Automatic,32000
Suzuki,Petrol,2022,2680000,660cc,Manual,1
Suzuki,Petrol,2010,830000,1000cc,Manual,144000
Suzuki,Petrol,2008,750000,800cc,Manual,75000
Toyota,Petrol,2013,4700000,1800cc,Automatic,120000
Honda,Petrol,1997,610000,1500cc,Manual,100000
KIA,Petrol,2021,7425000,2000cc,Automatic,16200
Toyota,Diesel,1997,6050000,3000cc,Automatic,41000
Toyota,Petrol,2005,1700000,1600cc,Automatic,65000
Toyota,Petrol,2018,4500000,1800cc,Automatic,66000
KIA,Petrol,2022,2950000,1000cc,Automatic,15000
Toyota,Petrol,2023,7050000,1598cc,Automatic,11
Toyota,Petrol,2019,4050000,1000cc,Automatic,44500
Suzuki,Petrol,2010,920000,800cc,Manual,80000
Toyota,Petrol,2019,4250000,1300cc,Automatic,54000
Toyota,Petrol,2004,1680000,1600cc,Automatic,233603
Toyota,Petrol,2015,2975000,1300cc,Automatic,71000
Honda,Petrol,2017,2850000,1300cc,Manual,120000
Suzuki,Petrol,2014,1400000,1000cc,Manual,80000
Toyota,Hybrid,2016,7950000,1800cc,Automatic,175000
Toyota,Petrol,2004,5800000,3378cc,Automatic,85000
Toyota,Petrol,2006,1420000,1300cc,Manual,235000
Suzuki,Petrol,2002,450000,1000cc,Manual,100000
Suzuki,Petrol,2020,2220000,660cc,Manual,42400
Daihatsu,Petrol,2014,1800000,660cc,Automatic,85000
Suzuki,Petrol,2006,580000,1000cc,Manual,200000
KIA,Petrol,2020,6775000,2000cc,Automatic,42000
Suzuki,Petrol,2006,515000,800cc,Manual,10000
Honda,Petrol,2013,3200000,1800cc,Automatic,100000
Toyota,Petrol,2015,3300000,1600cc,Automatic,115000
Toyota,Petrol,2022,5650000,1598cc,Automatic,9528
Honda,Petrol,2018,5200000,1800cc,Automatic,89000
KIA,Petrol,2005,685000,1300cc,Automatic,115000
Hyundai,Petrol,2004,750000,1100cc,Manual,177000
Toyota,Petrol,2022,4500000,1300cc,Automatic,10000
Toyota,Diesel,2013,5800000,2500cc,Manual,40000
Honda,Petrol,2005,1300000,1600cc,Automatic,110000
KIA,Petrol,2023,7590000,2000cc,Automatic,50
Suzuki,Petrol,2007,750000,1000cc,Manual,50000
Toyota,Petrol,2003,5600000,2700cc,Automatic,200000
Daihatsu,Petrol,2010,1080000,800cc,Manual,130000
Honda,Petrol,2017,3375000,1500cc,Automatic,78000
Honda,Petrol,2005,1285000,1500cc,Manual,150000
Toyota,Petrol,2010,2325000,1000cc,Automatic,164000
Hyundai,Petrol,2022,8250000,2000cc,Automatic,80
Honda,Petrol,2022,8875000,1500cc,Automatic,14500
Honda,Petrol,2018,4950000,1800cc,Automatic,44000
Honda,Petrol,2016,3850000,1800cc,Automatic,85000
Honda,Petrol,2022,8300000,1500cc,Automatic,5780
Changan,Petrol,2021,3600000,1500cc,Automatic,51500
Toyota,Petrol,2010,12500000,2700cc,Automatic,90000
Toyota,Hybrid,2014,4150000,1800cc,Automatic,132000
Changan,Petrol,2022,4300000,1500cc,Automatic,4460
Honda,Petrol,2004,1280000,1600cc,Automatic,116000
Daihatsu,Petrol,2020,3250000,660cc,Automatic,24000
Mercedes Benz,Petrol,2004,2400000,1800cc,Automatic,64000
Suzuki,Petrol,2018,1995000,1000cc,Manual,65000
Suzuki,Petrol,2017,1180000,800cc,Manual,36000
Honda,Petrol,2008,3675000,2400cc,Automatic,143000
Suzuki,Petrol,2017,2470000,660cc,Automatic,58000
Toyota,Diesel,1993,2300000,4200cc,Automatic,300000
Daihatsu,Petrol,1984,400000,1000cc,Manual,125000
Honda,Petrol,2004,1350000,1300cc,Manual,112000
Honda,Petrol,2019,4250000,1500cc,Automatic,150000
Suzuki,Petrol,2012,630000,1000cc,Manual,155000
Toyota,Diesel,1994,3450000,3000cc,Automatic,150000
Honda,Petrol,2021,6700000,1800cc,Automatic,6600
Changan,Petrol,2022,2700000,1000cc,Manual,7000
Suzuki,Petrol,2020,2250000,660cc,Automatic,122096
Suzuki,Petrol,2022,2580000,660cc,Manual,2100
Toyota,Petrol,1999,987000,1300cc,Manual,120000
Mitsubishi,Diesel,2005,6500000,2800cc,Automatic,136789
Honda,Petrol,2002,800000,1300cc,Manual,327633
Honda,Petrol,2002,1250000,1600cc,Manual,250000
Suzuki,Petrol,2007,600000,800cc,Manual,125000
Daihatsu,Petrol,2012,2050000,660cc,Automatic,82000
Toyota,Petrol,2020,11000000,2700cc,Automatic,29000
Honda,Petrol,2022,7500000,1500cc,Automatic,1
Suzuki,Petrol,2015,2575000,660cc,Automatic,52000
Suzuki,Petrol,1996,575000,1000cc,Manual,125000
Toyota,Diesel,2004,6900000,4200cc,Automatic,174896
Honda,Petrol,2016,2850000,1300cc,Manual,78000
Toyota,Petrol,2017,3900000,1600cc,Automatic,67000
Honda,Petrol,2018,4750000,1800cc,Automatic,45000
KIA,Petrol,2020,2850000,1000cc,Automatic,47000
Toyota,Petrol,2022,6850000,1800cc,Automatic,6000
Toyota,Petrol,2010,1990000,1000cc,Automatic,98000
Toyota,Diesel,2021,11750000,2800cc,Automatic,16500
Toyota,Petrol,2014,29500000,4600cc,Automatic,97775
Honda,Petrol,2000,1100000,1300cc,Manual,173049
Suzuki,Petrol,2021,2475000,660cc,Manual,9600
Suzuki,Petrol,2022,2450000,660cc,Manual,16000
Toyota,Petrol,2008,18500000,4600cc,Automatic,89761
Suzuki,Petrol,2019,2497000,1000cc,Manual,92000
Toyota,Petrol,2015,2665000,1300cc,Manual,54900
Suzuki,Petrol,2018,2250000,1000cc,Manual,60000
Suzuki,Petrol,2022,2589000,660cc,Manual,4350
Toyota,Petrol,2015,2850000,1000cc,Automatic,108000
Toyota,Petrol,2015,2995000,1000cc,Automatic,56000
Suzuki,Petrol,2003,620000,1000cc,Manual,62500
Suzuki,Petrol,2021,2270000,660cc,Manual,25000
Toyota,Petrol,2016,4250000,1798cc,Automatic,83000
Honda,Petrol,2022,7225000,1500cc,Automatic,35
Daihatsu,Petrol,2007,1485000,660cc,Automatic,155000
Honda,Petrol,2022,9000000,1500cc,Automatic,43000
Toyota,Petrol,2019,3975000,1000cc,Automatic,86841
Toyota,Petrol,2009,1800000,1300cc,Manual,193000
Suzuki,Petrol,2021,4050000,1000cc,Manual,13000
Suzuki,Petrol,2000,680000,1300cc,Manual,600
Honda,Petrol,2017,4695000,1800cc,Automatic,62000
Honda,Petrol,2019,3595000,1300cc,Automatic,72000
Toyota,Diesel,1995,2100000,3400cc,Manual,200000
Toyota,Petrol,2016,3700000,1300cc,Manual,90000
Toyota,Petrol,2020,4300000,1600cc,Manual,29000
Honda,Petrol,2022,7990000,1500cc,Automatic,3000
BMW,Petrol,2003,3690000,4400cc,Automatic,160000
Toyota,Petrol,2022,119600000,4600cc,Automatic,100
Suzuki,Petrol,2005,2690000,1300cc,Manual,53000
Honda,Petrol,2015,3065000,1800cc,Automatic,50000
Tesla,Electric,2021,19800000,cc,Automatic,7400
Honda,Petrol,2022,7590000,1500cc,Automatic,14256
Mitsubishi,Petrol,2001,3470000,2000cc,Automatic,83300
Changan,Petrol,2021,3650000,1500cc,Automatic,50000
Honda,Petrol,2019,5100000,1800cc,Automatic,59000
Honda,Petrol,2018,3050000,1300cc,Manual,56000
Suzuki,Petrol,2022,4690000,1200cc,Automatic,16100
Toyota,Petrol,2023,6800000,1600cc,Automatic,50
Suzuki,Petrol,2020,1700000,800cc,Manual,34000
Honda,Petrol,2011,1930000,1300cc,Manual,175000
Toyota,Petrol,2012,2200000,1300cc,Manual,160000
Suzuki,Petrol,2016,1475000,1000cc,Manual,106000
Honda,Petrol,2018,3750000,1300cc,Automatic,41000
Toyota,Diesel,2020,14500000,2800cc,Automatic,36000
Toyota,Petrol,2016,3225000,1300cc,Automatic,95000
Toyota,Petrol,2016,3650000,1600cc,Automatic,115000
Honda,Petrol,2018,3500000,1300cc,Manual,90000
Toyota,Petrol,2016,3625000,1300cc,Automatic,89000
Suzuki,Petrol,2014,1700000,660cc,Automatic,98000
Suzuki,Petrol,2022,2695000,660cc,Manual,7200
Honda,Petrol,2018,5050000,1800cc,Automatic,65000
Daihatsu,Petrol,2013,1675000,660cc,Manual,90000
Toyota,Petrol,2003,3200000,1500cc,Automatic,69000
Hyundai,Petrol,2022,8800000,2000cc,Automatic,38000
Honda,Petrol,2001,1095000,1500cc,Manual,200000
Suzuki,Petrol,2019,2050000,660cc,Manual,22000
Honda,Petrol,2023,5450000,1497cc,Automatic,2500
Honda,Petrol,2016,2975000,1300cc,Manual,78000
Suzuki,Petrol,2009,480000,800cc,Manual,86000
Toyota,Diesel,2020,9650000,2800cc,Automatic,54000
Daihatsu,Petrol,2015,2475000,660cc,Automatic,102000
Toyota,Diesel,2022,12500000,2800cc,Automatic,14000
Honda,Petrol,2014,2510000,1300cc,Manual,890000
Toyota,Petrol,2019,4650000,1000cc,Automatic,39913
Toyota,Diesel,2022,13000000,2800cc,Automatic,70
Honda,Petrol,2022,9150000,1500cc,Automatic,2400
MG,Petrol,2023,7825000,1500cc,Automatic,43
Suzuki,Petrol,2022,2675000,660cc,Manual,7
Suzuki,Petrol,2015,760000,800cc,Manual,101000
Toyota,Diesel,2021,12000000,2800cc,Automatic,12543
Daihatsu,Petrol,2018,3500000,660cc,Automatic,49000
Suzuki,Petrol,2021,3500000,1300cc,Automatic,31000
Suzuki,Petrol,1990,300000,800cc,Manual,88000
Suzuki,Petrol,2003,580000,800cc,Manual,100000
Toyota,Petrol,2014,2500000,1000cc,Automatic,84000
Toyota,Petrol,2023,6380000,1600cc,Automatic,5
Toyota,Petrol,2013,6680000,2700cc,Automatic,149000
Suzuki,Petrol,2007,1250000,1300cc,Manual,110000
