brand,currency,description,fuel_type,item_condition,manufacturer,mileage_from_odometer,model_date,price,vehicle_engine,vehicle_transmission
Honda,PKR,Honda Civic 2012 for sale in Karachi,Petrol,used,Honda,"84,500 km",2012,2395000,1800cc,Automatic
Daihatsu,PKR,Daihatsu Cast 2019 for sale in Karachi,Petrol,used,Daihatsu,"37,000 km",2019,3770000,660cc,Automatic
Honda,PKR,Honda Civic 2003 for sale in Chakwal,Petrol,used,Honda,123 km,2003,1300000,1500cc,Manual
Suzuki,PKR,Suzuki Alto 2020 for sale in Lahore,Petrol,used,Suzuki,"19,000 km",2020,2300000,660cc,Manual
Suzuki,PKR,Suzuki Swift 2015 for sale in Karachi,Petrol,used,Suzuki,"90,000 km",2015,2000000,1300cc,Automatic
Toyota,PKR,Toyota Corolla 2003 for sale in Rawalpindi,Diesel,used,Toyota,"130,000 km",2003,1300000,2000cc,Manual
Suzuki,PKR,Suzuki Mehran 2013 for sale in Rawalpindi,Petrol,used,Suzuki,"53,500 km",2013,950000,800cc,Manual
Toyota,PKR,Toyota Corolla 2018 for sale in Lahore,Petrol,used,Toyota,"48,000 km",2018,4600000,1600cc,Automatic
Suzuki,PKR,Suzuki Carry 1980 for sale in Karachi,Petrol,used,Suzuki,"88,000 km",1980,250000,800cc,Manual
Toyota,PKR,Toyota Vitz 2018 for sale in Karachi,Petrol,used,Toyota,"72,000 km",2018,3775000,1300cc,Automatic
Toyota,PKR,Toyota Corolla Axio 2007 for sale in Peshawar,Petrol,used,Toyota,"270,000 km",2007,2450000,1500cc,Automatic
Honda,PKR,Honda City 2017 for sale in Lahore,Petrol,used,Honda,"52,000 km",2017,2950000,1500cc,Manual
Toyota,PKR,Toyota Corolla 2016 for sale in Peshawar,Petrol,used,Toyota,"100,000 km",2016,2735000,1300cc,Manual
Toyota,PKR,Toyota Surf 1996 for sale in Islamabad,Diesel,used,Toyota,"130,000 km",1996,2845000,3000cc,Automatic
Toyota,PKR,Toyota Prius 2012 for sale in Islamabad,Hybrid,used,Toyota,"115,000 km",2012,3970000,1800cc,Automatic
Honda,PKR,Honda City 2021 for sale in Peshawar,Petrol,used,Honda,"46,664 km",2021,4350000,1500cc,Automatic
Honda,PKR,Honda Civic 1995 for sale in Lahore,Petrol,used,Honda,"200,000 km",1995,925000,1500cc,Manual
Suzuki,PKR,Suzuki Ravi 2011 for sale in Karachi,Petrol,used,Suzuki,"20,000 km",2011,570000,1000cc,Manual
Toyota,PKR,Toyota C-HR 2017 for sale in Multan,Petrol,used,Toyota,"80,000 km",2017,5800000,1200cc,Automatic
Toyota,PKR,Toyota Verossa 2002 for sale in Karachi,Petrol,used,Toyota,"91,000 km",2002,1950000,2000cc,Automatic
Toyota,PKR,Toyota Surf 1996 for sale in Islamabad,Diesel,used,Toyota,"290,251 km",1996,2680000,3000cc,Automatic
Suzuki,PKR,Suzuki Ravi 2020 for sale in Islamabad,Petrol,used,Suzuki,"43,900 km",2020,1600000,800cc,Manual
Suzuki,PKR,Suzuki Cultus 2005 for sale in Islamabad,Petrol,used,Suzuki,"89,000 km",2005,760000,1000cc,Manual
Nissan,PKR,Nissan Dayz 2019 for sale in Multan,Petrol,used,Nissan,"67,000 km",2019,3250000,660cc,Automatic
Toyota,PKR,Toyota Vitz 2014 for sale in Faisalabad,Petrol,used,Toyota,"130,000 km",2014,2850000,1000cc,Automatic
Suzuki,PKR,Suzuki Alto 2019 for sale in Peshawar,Petrol,used,Suzuki,"34,000 km",2019,2040000,660cc,Manual
Honda,PKR,Honda City 2019 for sale in Multan,Petrol,used,Honda,"63,000 km",2019,3350000,1300cc,Manual
Suzuki,PKR,Suzuki Every 2017 for sale in Karachi,Petrol,used,Suzuki,"83,000 km",2017,2770000,660cc,Automatic
Daihatsu,PKR,Daihatsu Mira 2019 for sale in Karachi,Petrol,used,Daihatsu,"46,000 km",2019,3675000,660cc,Automatic
Suzuki,PKR,Suzuki Alto 2019 for sale in Karachi,Petrol,used,Suzuki,"20,000 km",2019,3300000,660cc,Automatic
Toyota,PKR,Toyota Land Cruiser 2005 for sale in Lahore,Diesel,used,Toyota,"132,000 km",2005,10500000,4164cc,Automatic
Toyota,PKR,Toyota Corolla 2022 for sale in Karachi,Petrol,used,Toyota,"8,000 km",2022,6825000,1800cc,Automatic
Toyota,PKR,Toyota Hilux 2021 for sale in Lahore,Diesel,used,Toyota,"4,000 km",2021,12100000,2800cc,Automatic
Suzuki,PKR,Suzuki Cultus 2013 for sale in Lahore,Petrol,used,Suzuki,"38,000 km",2013,1685000,1000cc,Manual
Toyota,PKR,Toyota Corolla 2015 for sale in Lahore,Petrol,used,Toyota,"91,000 km",2015,3445000,1600cc,Automatic
Suzuki,PKR,Suzuki Mehran 2008 for sale in Islamabad,Petrol,used,Suzuki,"91,000 km",2008,700000,800cc,Manual
Toyota,PKR,Toyota Passo 2018 for sale in Lahore,Petrol,used,Toyota,"39,000 km",2018,3580000,1000cc,Automatic
Honda,PKR,Honda Civic 2011 for sale in Lahore,Petrol,used,Honda,"114,000 km",2011,2745000,1800cc,Automatic
Toyota,PKR,Toyota Fortuner 2013 for sale in Lahore,Petrol,used,Toyota,"121,000 km",2013,6600000,2700cc,Automatic
Hyundai,PKR,Hyundai Santro 2005 for sale in Multan,Petrol,used,Hyundai,"70,000 km",2005,925000,1000cc,Manual
Toyota,PKR,Toyota Hilux 1995 for sale in Gujranwala,Diesel,used,Toyota,"250,000 km",1995,1875000,2400cc,Automatic
Honda,PKR,Honda City 2012 for sale in Rawalpindi,Petrol,used,Honda,"112,000 km",2012,2650000,1300cc,Automatic
Honda,PKR,Honda Civic 2017 for sale in Lahore,Petrol,used,Honda,"41,000 km",2017,5000000,1800cc,Automatic
Toyota,PKR,Toyota Aqua 2018 for sale in Islamabad,Hybrid,used,Toyota,"98,000 km",2018,5500000,1500cc,Automatic
Suzuki,PKR,Suzuki Mehran 2004 for sale in Islamabad,Petrol,used,Suzuki,"69,000 km",2004,620000,800cc,Manual
FAW,PKR,FAW X-PV 2016 for sale in Karachi,Petrol,used,FAW,"100,000 km",2016,695000,1000cc,Manual
Honda,PKR,Honda City 2013 for sale in Lahore,Petrol,used,Honda,"128,000 km",2013,1970000,1300cc,Manual
Suzuki,PKR,Suzuki Swift 2018 for sale in Karachi,Petrol,used,Suzuki,"29,524 km",2018,2050000,1300cc,Manual
Suzuki,PKR,Suzuki Mehran 2012 for sale in Islamabad,Petrol,used,Suzuki,"145,000 km",2012,870000,800cc,Manual
Toyota,PKR,Toyota Passo 2012 for sale in Lahore,Petrol,used,Toyota,"69,000 km",2012,2475000,1000cc,Automatic
Toyota,PKR,Toyota Corolla 2016 for sale in Kallur kot,Petrol,used,Toyota,"59,000 km",2016,3700000,1600cc,Automatic
Toyota,PKR,Toyota Corolla 2017 for sale in Gujranwala,Petrol,used,Toyota,"63,000 km",2017,3120000,1300cc,Manual
Suzuki,PKR,Suzuki Wagon R 2015 for sale in Okara,Petrol,used,Suzuki,"110,000 km",2015,1700000,1000cc,Manual
Toyota,PKR,Toyota Corolla 2012 for sale in Karachi,Petrol,used,Toyota,"97,316 km",2012,1865000,1300cc,Manual
Suzuki,PKR,Suzuki Swift 2022 for sale in Karachi,Petrol,used,Suzuki,"2,900 km",2022,4450000,1200cc,Automatic
BAIC,PKR,BAIC BJ40 Plus 2022 for sale in Lahore,Petrol,used,BAIC,"1,800 km",2022,9450000,2000cc,Automatic
Toyota,PKR,Toyota Corolla 1996 for sale in Gujrat,Diesel,used,Toyota,"100,000 km",1996,900000,2000cc,Manual
Honda,PKR,Honda City 2019 for sale in Lahore,Petrol,used,Honda,"46,000 km",2019,3700000,1500cc,Automatic
Toyota,PKR,Toyota Yaris 2021 for sale in Karachi,Petrol,used,Toyota,"32,000 km",2021,3610000,1300cc,Manual
Honda,PKR,Honda Civic 2007 for sale in Islamabad,Petrol,used,Honda,123 km,2007,1780000,1800cc,Automatic
Honda,PKR,Honda City 2021 for sale in Khushab,Petrol,used,Honda,"49,000 km",2021,4250000,1500cc,Automatic
Toyota,PKR,Toyota Passo 2007 for sale in Karachi,Petrol,used,Toyota,"69,000 km",2007,1575000,1000cc,Automatic
Honda,PKR,Honda Civic 2006 for sale in Islamabad,Petrol,used,Honda,"150,000 km",2006,1490000,1600cc,Manual
Suzuki,PKR,Suzuki Mehran 2017 for sale in Lahore,Petrol,used,Suzuki,"63,000 km",2017,1250000,796cc,Manual
Toyota,PKR,Toyota Prado 2017 for sale in Islamabad,Petrol,used,Toyota,"19,700 km",2017,29000000,2700cc,Automatic
Toyota,PKR,Toyota Corolla 2022 for sale in Karachi,Petrol,used,Toyota,"5,000 km",2022,6450000,1598cc,Automatic
Honda,PKR,Honda Civic 2009 for sale in Rahim Yar Khan,Petrol,used,Honda,"184,000 km",2009,1950000,1800cc,Manual
Toyota,PKR,Toyota Vitz 2019 for sale in Karachi,Petrol,used,Toyota,"48,000 km",2019,4210000,1000cc,Automatic
Honda,PKR,Honda City 2015 for sale in Karachi,Petrol,used,Honda,"108,000 km",2015,2425000,1300cc,Manual
Lexus,PKR,Lexus LX Series 2016 for sale in Lahore,Petrol,used,Lexus,"36,000 km",2016,58500000,5663cc,Automatic
Suzuki,PKR,Suzuki Cultus 2021 for sale in Karachi,Petrol,used,Suzuki,"31,000 km",2021,3500000,1000cc,Automatic
Toyota,PKR,Toyota Corolla 2013 for sale in Karachi,Petrol,used,Toyota,"85,000 km",2013,2050000,1300cc,Manual
Toyota,PKR,Toyota Hilux 2021 for sale in Karachi,Diesel,used,Toyota,"9,000 km",2021,11000000,2800cc,Automatic
Suzuki,PKR,Suzuki Alto 2015 for sale in Karachi,Petrol,used,Suzuki,"90,000 km",2015,2050000,660cc,Automatic
Toyota,PKR,Toyota Yaris 2020 for sale in Karachi,Petrol,used,Toyota,"34,000 km",2020,3225000,1300cc,Manual
Daihatsu,PKR,Daihatsu Charade 1986 for sale in Faisalabad,Petrol,used,Daihatsu,"96,000 km",1986,430000,1000cc,Manual
Mitsubishi,PKR,Mitsubishi Lancer 1990 for sale in Karachi,Petrol,used,Mitsubishi,"260,000 km",1990,515000,1300cc,Manual
Suzuki,PKR,Suzuki Alto 2008 for sale in Multan,Petrol,used,Suzuki,80 km,2008,925000,1000cc,Manual
Suzuki,PKR,Suzuki Mehran 2000 for sale in Lahore,Petrol,used,Suzuki,"70,500 km",2000,600000,800cc,Manual
Toyota,PKR,Toyota Corolla 2005 for sale in Faisalabad,Petrol,used,Toyota,"200,000 km",2005,1680000,1300cc,Manual
Toyota,PKR,Toyota Corolla 2009 for sale in Islamabad,Petrol,used,Toyota,"200,000 km",2009,1750000,100cc,Manual
Honda,PKR,Honda Accord 2005 for sale in Islamabad,Petrol,used,Honda,"17,900 km",2005,2650000,2400cc,Automatic
Honda,PKR,Honda Civic 2009 for sale in Lahore,Petrol,used,Honda,"96,600 km",2009,2250000,1800cc,Automatic
Suzuki,PKR,Suzuki Cultus 2023 for sale in Taxila,Petrol,used,Suzuki,1 km,2023,4100000,1000cc,Manual
Suzuki,PKR,Suzuki Margalla 1995 for sale in Karachi,Petrol,used,Suzuki,10 km,1995,450000,1300cc,Manual
Toyota,PKR,Toyota Probox 2019 for sale in Karachi,Hybrid,used,Toyota,"78,000 km",2019,4700000,1500cc,Automatic
Suzuki,PKR,Suzuki Khyber 1996 for sale in Karachi,CNG,used,Suzuki,"100,000 km",1996,380000,1000cc,Manual
Honda,PKR,Honda Civic 2018 for sale in Hafizabad,Petrol,used,Honda,"50,500 km",2018,4800000,1500cc,Automatic
Honda,PKR,Honda City 2003 for sale in Wah cantt,Petrol,used,Honda,18 km,2003,1300000,1300cc,Manual
Toyota,PKR,Toyota Yaris 2020 for sale in Islamabad,Petrol,used,Toyota,"21,000 km",2020,4100000,1500cc,Automatic
Toyota,PKR,Toyota Hilux 2002 for sale in Karachi,Diesel,used,Toyota,"150,000 km",2002,3200000,3000cc,Manual
Mercedes Benz,PKR,Mercedes Benz E Class 1985 for sale in Peshawar,Diesel,used,Mercedes Benz,"100,000 km",1985,1430000,2500cc,Automatic
Daihatsu,PKR,Daihatsu Hijet 2013 for sale in Karachi,Petrol,used,Daihatsu,"105,000 km",2013,1510000,660cc,Automatic
Toyota,PKR,Toyota Pixis Space 2015 for sale in Islamabad,Petrol,used,Toyota,"12,345 km",2015,2350000,660cc,Automatic
Honda,PKR,Honda City 2022 for sale in Karachi,Petrol,used,Honda,26 km,2022,5190000,1500cc,Automatic
MG,PKR,MG HS 2021 for sale in Peshawar,Petrol,used,MG,"20,000 km",2021,6550000,1500cc,Automatic
Toyota,PKR,Toyota Hiace 2016 for sale in Fateh Jang,Diesel,used,Toyota,"130,000 km",2016,5500000,3000cc,Manual
Toyota,PKR,Toyota Fortuner 2023 for sale in Faisalabad,Diesel,used,Toyota,25 km,2023,18300000,2800cc,Automatic
Honda,PKR,Honda HR-V 2023 for sale in Gujranwala,Petrol,used,Honda,4 km,2023,7500000,1500cc,Automatic
Toyota,PKR,Toyota Land Cruiser 2014 for sale in Islamabad,Petrol,used,Toyota,"78,000 km",2014,28500000,4608cc,Automatic
KIA,PKR,KIA Sportage 2021 for sale in Rawalpindi,Petrol,used,KIA,"19,500 km",2021,7350000,2000cc,Automatic
Toyota,PKR,Toyota Vitz 2014 for sale in Lahore,Petrol,used,Toyota,"120,300 km",2014,2600000,1000cc,Automatic
Honda,PKR,Honda City 2022 for sale in Lahore,Petrol,used,Honda,"9,500 km",2022,5150000,1500cc,Automatic
Suzuki,PKR,Suzuki Cultus 2007 for sale in Karachi,Petrol,used,Suzuki,"82,000 km",2007,735000,1000cc,Manual
Suzuki,PKR,Suzuki Wagon R 2019 for sale in Lahore,Petrol,used,Suzuki,"74,000 km",2019,2175000,1000cc,Manual
Suzuki,PKR,Suzuki Bolan 2015 for sale in Khanpur,Petrol,used,Suzuki,"150,000 km",2015,770000,800cc,Manual
Suzuki,PKR,Suzuki Every Wagon 2010 for sale in Lahore,Petrol,used,Suzuki,1 km,2010,1525000,660cc,Automatic
Toyota,PKR,Toyota Corolla 2002 for sale in Mardan,Petrol,used,Toyota,"100,000 km",2002,2000000,1300cc,Manual
Honda,PKR,Honda City 2012 for sale in Islamabad,Petrol,used,Honda,"118,000 km",2012,2340000,1300cc,Manual
Toyota,PKR,Toyota Corolla 2022 for sale in Islamabad,Petrol,used,Toyota,"14,000 km",2022,7295000,1800cc,Automatic
DFSK,PKR,DFSK Glory 580 2021 for sale in Lahore,Petrol,used,DFSK,"5,000 km",2021,5700000,1500cc,Automatic
Honda,PKR,Honda Civic 2020 for sale in Islamabad,Petrol,used,Honda,"21,000 km",2020,6100000,1800cc,Automatic
Toyota,PKR,Toyota Corolla 2023 for sale in Lahore,Petrol,used,Toyota,40 km,2023,6400000,1598cc,Automatic
Suzuki,PKR,Suzuki Swift 2013 for sale in Jhelum,Petrol,used,Suzuki,"100,000 km",2013,1850000,1300cc,Manual
Toyota,PKR,Toyota Corolla 2010 for sale in Karachi,Petrol,used,Toyota,"90,000 km",2010,1750000,1300cc,Manual
Suzuki,PKR,Suzuki Wagon R 2021 for sale in Rawalpindi,Petrol,used,Suzuki,"11,800 km",2021,3020000,1000cc,Manual
Toyota,PKR,Toyota Land Cruiser 2006 for sale in Jhelum,Petrol,used,Toyota,"108,000 km",2006,10000000,4700cc,Automatic
Suzuki,PKR,Suzuki Alto 2020 for sale in Karachi,Petrol,used,Suzuki,"32,000 km",2020,2175000,660cc,Automatic
Suzuki,PKR,Suzuki Alto 2022 for sale in Lahore,Petrol,used,Suzuki,1 km,2022,2680000,660cc,Manual
Suzuki,PKR,Suzuki Alto 2010 for sale in Karachi,Petrol,used,Suzuki,"144,000 km",2010,830000,1000cc,Manual
Suzuki,PKR,Suzuki Mehran 2008 for sale in Rawalpindi,Petrol,used,Suzuki,"75,000 km",2008,750000,800cc,Manual
Toyota,PKR,Toyota Prius 2013 for sale in Nowshera,Petrol,used,Toyota,"120,000 km",2013,4700000,1800cc,Automatic
Honda,PKR,Honda Civic 1997 for sale in Karachi,Petrol,used,Honda,"100,000 km",1997,610000,1500cc,Manual
KIA,PKR,KIA Sportage 2021 for sale in Lahore,Petrol,used,KIA,"16,200 km",2021,7425000,2000cc,Automatic
Toyota,PKR,Toyota Prado 1997 for sale in Islamabad,Diesel,used,Toyota,"41,000 km",1997,6050000,3000cc,Automatic
Toyota,PKR,Toyota Corolla 2005 for sale in Karachi,Petrol,used,Toyota,"65,000 km",2005,1700000,1600cc,Automatic
Toyota,PKR,Toyota Corolla 2018 for sale in Karachi,Petrol,used,Toyota,"66,000 km",2018,4500000,1800cc,Automatic
KIA,PKR,KIA Picanto 2022 for sale in Karachi,Petrol,used,KIA,"15,000 km",2022,2950000,1000cc,Automatic
Toyota,PKR,Toyota Corolla 2023 for sale in Faisalabad,Petrol,used,Toyota,11 km,2023,7050000,1598cc,Automatic
Toyota,PKR,Toyota Vitz 2019 for sale in Gujranwala,Petrol,used,Toyota,"44,500 km",2019,4050000,1000cc,Automatic
Suzuki,PKR,Suzuki Carry 2010 for sale in Muzaffarabad,Petrol,used,Suzuki,"80,000 km",2010,920000,800cc,Manual
Toyota,PKR,Toyota Corolla 2019 for sale in Peshawar,Petrol,used,Toyota,"54,000 km",2019,4250000,1300cc,Automatic
Toyota,PKR,Toyota Corolla 2004 for sale in Islamabad,Petrol,used,Toyota,"233,603 km",2004,1680000,1600cc,Automatic
Toyota,PKR,Toyota Corolla 2015 for sale in Lahore,Petrol,used,Toyota,"71,000 km",2015,2975000,1300cc,Automatic
Honda,PKR,Honda City 2017 for sale in Lahore,Petrol,used,Honda,"120,000 km",2017,2850000,1300cc,Manual
Suzuki,PKR,Suzuki Cultus 2014 for sale in Lahore,Petrol,used,Suzuki,"80,000 km",2014,1400000,1000cc,Manual
Toyota,PKR,Toyota Voxy 2016 for sale in Karachi,Hybrid,used,Toyota,"175,000 km",2016,7950000,1800cc,Automatic
Toyota,PKR,Toyota Surf 2004 for sale in Karachi,Petrol,used,Toyota,"85,000 km",2004,5800000,3378cc,Automatic
Toyota,PKR,Toyota Corolla 2006 for sale in Abbottabad,Petrol,used,Toyota,"235,000 km",2006,1420000,1300cc,Manual
Suzuki,PKR,Suzuki Alto 2002 for sale in Karachi,Petrol,used,Suzuki,"100,000 km",2002,450000,1000cc,Manual
Suzuki,PKR,Suzuki Alto 2020 for sale in Vehari,Petrol,used,Suzuki,"42,400 km",2020,2220000,660cc,Manual
Daihatsu,PKR,Daihatsu Mira 2014 for sale in Karachi,Petrol,used,Daihatsu,"85,000 km",2014,1800000,660cc,Automatic
Suzuki,PKR,Suzuki Alto 2006 for sale in Rawalpindi,Petrol,used,Suzuki,"200,000 km",2006,580000,1000cc,Manual
KIA,PKR,KIA Sportage 2020 for sale in Gujranwala,Petrol,used,KIA,"42,000 km",2020,6775000,2000cc,Automatic
Suzuki,PKR,Suzuki Mehran 2006 for sale in Sheikhupura,Petrol,used,Suzuki,"10,000 km",2006,515000,800cc,Manual
Honda,PKR,Honda Civic 2013 for sale in Karachi,Petrol,used,Honda,"100,000 km",2013,3200000,1800cc,Automatic
Toyota,PKR,Toyota Corolla 2015 for sale in Lahore,Petrol,used,Toyota,"115,000 km",2015,3300000,1600cc,Automatic
Toyota,PKR,Toyota Corolla 2022 for sale in Karachi,Petrol,used,Toyota,"9,528 km",2022,5650000,1598cc,Automatic
Honda,PKR,Honda Civic 2018 for sale in Lahore,Petrol,used,Honda,"89,000 km",2018,5200000,1800cc,Automatic
KIA,PKR,KIA Classic 2005 for sale in Lahore,Petrol,used,KIA,"115,000 km",2005,685000,1300cc,Automatic
Hyundai,PKR,Hyundai Santro 2004 for sale in Lahore,Petrol,used,Hyundai,"177,000 km",2004,750000,1100cc,Manual
Toyota,PKR,Toyota Yaris 2022 for sale in Jhelum,Petrol,used,Toyota,"10,000 km",2022,4500000,1300cc,Automatic
Toyota,PKR,Toyota Hilux 2013 for sale in Islamabad,Diesel,used,Toyota,"40,000 km",2013,5800000,2500cc,Manual
Honda,PKR,Honda Civic 2005 for sale in Karachi,Petrol,used,Honda,"110,000 km",2005,1300000,1600cc,Automatic
KIA,PKR,KIA Sportage 2023 for sale in Karachi,Petrol,used,KIA,50 km,2023,7590000,2000cc,Automatic
Suzuki,PKR,Suzuki Cultus 2007 for sale in Multan,Petrol,used,Suzuki,"50,000 km",2007,750000,1000cc,Manual
Toyota,PKR,Toyota Surf 2003 for sale in Islamabad,Petrol,used,Toyota,"200,000 km",2003,5600000,2700cc,Automatic
Daihatsu,PKR,Daihatsu Cuore 2010 for sale in Faisalabad,Petrol,used,Daihatsu,"130,000 km",2010,1080000,800cc,Manual
Honda,PKR,Honda City 2017 for sale in Islamabad,Petrol,used,Honda,"78,000 km",2017,3375000,1500cc,Automatic
Honda,PKR,Honda Civic 2005 for sale in Lahore,Petrol,used,Honda,"150,000 km",2005,1285000,1500cc,Manual
Toyota,PKR,Toyota Vitz 2010 for sale in Lahore,Petrol,used,Toyota,"164,000 km",2010,2325000,1000cc,Automatic
Hyundai,PKR,Hyundai Tucson 2022 for sale in Karachi,Petrol,used,Hyundai,80 km,2022,8250000,2000cc,Automatic
Honda,PKR,Honda Civic 2022 for sale in Lahore,Petrol,used,Honda,"14,500 km",2022,8875000,1500cc,Automatic
Honda,PKR,Honda Civic 2018 for sale in Peshawar,Petrol,used,Honda,"44,000 km",2018,4950000,1800cc,Automatic
Honda,PKR,Honda Civic 2016 for sale in Lahore,Petrol,used,Honda,"85,000 km",2016,3850000,1800cc,Automatic
Honda,PKR,Honda Civic 2022 for sale in Lahore,Petrol,used,Honda,"5,780 km",2022,8300000,1500cc,Automatic
Changan,PKR,Changan Alsvin 2021 for sale in Karachi,Petrol,used,Changan,"51,500 km",2021,3600000,1500cc,Automatic
Toyota,PKR,Toyota Prado 2010 for sale in Gujranwala,Petrol,used,Toyota,"90,000 km",2010,12500000,2700cc,Automatic
Toyota,PKR,Toyota Prius 2014 for sale in Islamabad,Hybrid,used,Toyota,"132,000 km",2014,4150000,1800cc,Automatic
Changan,PKR,Changan Alsvin 2022 for sale in Karachi,Petrol,used,Changan,"4,460 km",2022,4300000,1500cc,Automatic
Honda,PKR,Honda Civic 2004 for sale in Karachi,Petrol,used,Honda,"116,000 km",2004,1280000,1600cc,Automatic
Daihatsu,PKR,Daihatsu Cast 2020 for sale in Karachi,Petrol,used,Daihatsu,"24,000 km",2020,3250000,660cc,Automatic
Mercedes Benz,PKR,Mercedes Benz C Class 2004 for sale in Karachi,Petrol,used,Mercedes Benz,"64,000 km",2004,2400000,1800cc,Automatic
Suzuki,PKR,Suzuki Wagon R 2018 for sale in Nawabshah,Petrol,used,Suzuki,"65,000 km",2018,1995000,1000cc,Manual
Suzuki,PKR,Suzuki Mehran 2017 for sale in Gujar Khan,Petrol,used,Suzuki,"36,000 km",2017,1180000,800cc,Manual
Honda,PKR,Honda Accord 2008 for sale in Gujranwala,Petrol,used,Honda,"143,000 km",2008,3675000,2400cc,Automatic
Suzuki,PKR,Suzuki Wagon R 2017 for sale in Sialkot,Petrol,used,Suzuki,"58,000 km",2017,2470000,660cc,Automatic
Toyota,PKR,Toyota Land Cruiser 1993 for sale in Karachi,Diesel,used,Toyota,"300,000 km",1993,2300000,4200cc,Automatic
Daihatsu,PKR,Daihatsu Charade 1984 for sale in Rawalpindi,Petrol,used,Daihatsu,"125,000 km",1984,400000,1000cc,Manual
Honda,PKR,Honda City 2004 for sale in Karachi,Petrol,used,Honda,"112,000 km",2004,1350000,1300cc,Manual
Honda,PKR,Honda BR-V 2019 for sale in Lahore,Petrol,used,Honda,"150,000 km",2019,4250000,1500cc,Automatic
Suzuki,PKR,Suzuki Bolan 2012 for sale in Islamabad,Petrol,used,Suzuki,"155,000 km",2012,630000,1000cc,Manual
Toyota,PKR,Toyota Prado 1994 for sale in Abbottabad,Diesel,used,Toyota,"150,000 km",1994,3450000,3000cc,Automatic
Honda,PKR,Honda Civic 2021 for sale in Islamabad,Petrol,used,Honda,"6,600 km",2021,6700000,1800cc,Automatic
Changan,PKR,Changan Karvaan 2022 for sale in Peshawar,Petrol,used,Changan,"7,000 km",2022,2700000,1000cc,Manual
Suzuki,PKR,Suzuki Alto 2020 for sale in Lahore,Petrol,used,Suzuki,"122,096 km",2020,2250000,660cc,Automatic
Suzuki,PKR,Suzuki Alto 2022 for sale in Karachi,Petrol,used,Suzuki,"2,100 km",2022,2580000,660cc,Manual
Toyota,PKR,Toyota Corolla 1999 for sale in Karachi,Petrol,used,Toyota,"120,000 km",1999,987000,1300cc,Manual
Mitsubishi,PKR,Mitsubishi Pajero 2005 for sale in Lahore,Diesel,used,Mitsubishi,"136,789 km",2005,6500000,2800cc,Automatic
Honda,PKR,Honda City 2002 for sale in Rawalpindi,Petrol,used,Honda,"327,633 km",2002,800000,1300cc,Manual
Honda,PKR,Honda Civic 2002 for sale in Wah cantt,Petrol,used,Honda,"250,000 km",2002,1250000,1600cc,Manual
Suzuki,PKR,Suzuki Bolan 2007 for sale in Karachi,Petrol,used,Suzuki,"125,000 km",2007,600000,800cc,Manual
Daihatsu,PKR,Daihatsu Mira 2012 for sale in Islamabad,Petrol,used,Daihatsu,"82,000 km",2012,2050000,660cc,Automatic
Toyota,PKR,Toyota Fortuner 2020 for sale in Karachi,Petrol,used,Toyota,"29,000 km",2020,11000000,2700cc,Automatic
Honda,PKR,Honda HR-V 2022 for sale in Islamabad,Petrol,used,Honda,1 km,2022,7500000,1500cc,Automatic
Suzuki,PKR,Suzuki Alto 2015 for sale in Islamabad,Petrol,used,Suzuki,"52,000 km",2015,2575000,660cc,Automatic
Suzuki,PKR,Suzuki Khyber 1996 for sale in Rawalpindi,Petrol,used,Suzuki,"125,000 km",1996,575000,1000cc,Manual
Toyota,PKR,Toyota Land Cruiser 2004 for sale in Rawalpindi,Diesel,used,Toyota,"174,896 km",2004,6900000,4200cc,Automatic
