brand,model_date,price,vehicle_engine,vehicle_transmission,KM,fuel_code
Toyota,2016,3050000,1300cc,Manual,165000,6
Suzuki,2021,2300000,660cc,Manual,34000,6
Toyota,2014,2900000,1800cc,Manual,93000,6
Daihatsu,2019,3775000,660cc,Automatic,25000,6
Toyota,2009,4500000,1800cc,Automatic,110000,6
Suzuki,2002,700000,1300cc,Manual,137000,6
Suzuki,2017,1450000,1000cc,Manual,50000,6
Toyota,2016,3150000,1600cc,Automatic,75000,6
Daihatsu,2011,950000,800cc,Manual,120000,6
Toyota,2007,193000,1300cc,Automatic,25000,6
Mitsubishi,2007,1295000,660cc,Automatic,160000,6
Suzuki,2021,3175000,1000cc,Manual,12500,6
Honda,1994,750000,1500cc,Manual,142000,6
Suzuki,2014,825000,800cc,Manual,75000,6
Suzuki,2012,1500000,1300cc,Manual,170000,6
Toyota,2010,12500000,2700cc,Automatic,188000,6
Suzuki,2021,3350000,1000cc,Manual,52000,6
Daihatsu,2017,1745000,660cc,Automatic,115000,6
Toyota,2017,5000000,1500cc,Automatic,140000,2
Toyota,2015,2900000,1300cc,Manual,200500,6
Changan,2021,3900000,1300cc,Manual,20000,6
Suzuki,2021,2190000,660cc,Manual,42500,6
Suzuki,2014,980000,800cc,Manual,91200,6
Suzuki,2017,1925000,1000cc,Manual,58700,6
Toyota,2023,20200000,2800cc,Automatic,5,1
Toyota,2014,5145000,2500cc,Automatic,72000,1
Daihatsu,2019,3245000,660cc,Automatic,65000,6
Toyota,2022,16000000,2700cc,Automatic,3200,6
Toyota,2020,4300000,1000cc,Automatic,3000,6
Nissan,2019,3350000,660cc,Automatic,63000,6
Daihatsu,1988,580000,1000cc,Manual,35000,6
Honda,2019,2800000,660cc,Automatic,30000,6
Toyota,2018,3330000,1000cc,Automatic,40000,6
Lexus,2016,29400000,3500cc,Automatic,36000,2
Toyota,2014,3350000,1500cc,Automatic,74000,2
Daihatsu,2020,3700000,660cc,Automatic,28499,6
Toyota,1997,4500000,3000cc,Automatic,295000,1
Honda,2022,7750000,1500cc,Automatic,15230,6
Suzuki,1992,470000,12354cc,Manual,256325,6
MG,2021,6100000,1500cc,Automatic,53000,6
Toyota,2006,1750000,1000cc,Automatic,66000,6
Toyota,2022,7150000,1800cc,Automatic,4528,6
Toyota,2022,6190000,1600cc,Automatic,12000,6
Mercedes Benz,2004,2640000,1800cc,Automatic,100000,6
Honda,2018,4100000,1500cc,Automatic,61000,6
Toyota,2005,3050000,2500cc,Automatic,104598,6
Suzuki,2014,1050000,1000cc,Manual,95000,6
Toyota,2007,2600000,1500cc,Automatic,130000,6
Suzuki,1994,450000,1000cc,Manual,99000,6
Toyota,2019,3950000,1600cc,Automatic,87000,6
Suzuki,2016,1065000,800cc,Manual,63000,6
Toyota,2014,2650000,1300cc,Manual,123211,6
Mercedes Benz,2007,12500000,3500cc,Automatic,74000,6
Toyota,2008,1950000,1000cc,Automatic,16548,6
Honda,2010,2500000,1300cc,Manual,45000,6
Toyota,2020,4725000,1300cc,Automatic,36000,6
Suzuki,2018,2200000,1000cc,Manual,36000,6
Honda,2020,5750000,1800cc,Automatic,32500,6
Toyota,2022,6200000,1600cc,Automatic,2000,6
Range Rover,2012,20500000,5000cc,Automatic,107000,6
Hyundai,2021,5500000,2000cc,Automatic,23000,6
Honda,2015,4200000,1496cc,Automatic,145000,2
Suzuki,2022,4675000,1200cc,Automatic,16000,6
Toyota,2022,6750000,1800cc,Automatic,3100,6
Toyota,2020,6000000,1800cc,Automatic,33000,6
Nissan,2014,2090000,660cc,Automatic,75100,6
Honda,2008,4000000,2400cc,Automatic,71000,6
Daihatsu,2018,3350000,660cc,Automatic,27000,6
Suzuki,2019,2250000,1000cc,Manual,41000,6
Toyota,2022,6550000,1598cc,Automatic,1600,6
Honda,2014,2280000,1500cc,Manual,83450,6
Suzuki,2023,2625000,660cc,Manual,45,6
Toyota,2019,4075000,1300cc,Manual,45000,6
Suzuki,2020,2550000,660cc,Automatic,41000,6
Mitsubishi,2006,4100000,2800cc,Automatic,110000,1
Suzuki,2013,895000,800cc,Manual,37000,6
Honda,2016,4450000,1800cc,Automatic,84000,6
United,2019,920000,800cc,Manual,25000,6
Honda,2003,875000,1300cc,Manual,137000,6
Toyota,2020,4500000,1600cc,Automatic,22000,6
Toyota,2011,2420000,1000cc,Automatic,111900,6
Suzuki,2008,1100000,1000cc,Manual,113000,6
Suzuki,2006,825000,1000cc,Manual,200000,6
Suzuki,2021,2250000,660cc,Manual,35000,6
Nissan,1987,560000,100cc,Manual,123,6
Honda,2015,4500000,1500cc,Automatic,172000,2
Toyota,2013,4650000,2500cc,Manual,140000,1
Toyota,2015,2850000,1300cc,Manual,95000,6
Mitsubishi,2012,1950000,660cc,Automatic,95000,6
Honda,2015,3150000,1800cc,Manual,61000,6
Toyota,2015,15000000,4000cc,Automatic,50000,6
Daihatsu,2015,2690000,660cc,Automatic,41000,6
Honda,2018,3200000,660cc,Automatic,45000,6
Suzuki,2022,4020000,1200cc,Automatic,11258,6
Suzuki,2022,4480000,1200cc,Automatic,4100,6
Suzuki,2022,2475000,660cc,Manual,3700,6
Suzuki,2018,1875000,1300cc,Manual,92000,6
Honda,2022,9350000,1500cc,Automatic,4000,6
Suzuki,2020,3095000,660cc,Automatic,20000,6
Toyota,2018,3700000,1000cc,Automatic,47000,6
Ford,2018,20000000,5000cc,Automatic,91000,6
Honda,2013,2300000,1300cc,Automatic,119000,6
Proton,2006,1500000,1600cc,Automatic,150000,6
Honda,2022,9500000,1500cc,Automatic,977,6
Suzuki,1990,415000,800cc,Manual,110000,6
Suzuki,2013,950000,800cc,Manual,67,6
Toyota,1991,3000000,2400cc,Automatic,65000,1
Toyota,2021,5400000,1600cc,Automatic,10000,6
Honda,2015,3000000,1500cc,Automatic,94000,6
Toyota,2010,2080000,1000cc,Automatic,125000,6
Honda,2013,2200000,1300cc,Manual,180,6
Honda,2015,2600000,1500cc,Manual,90000,6
Honda,2020,5950000,1800cc,Automatic,65000,6
Suzuki,2005,750000,1000cc,Manual,1,6
Suzuki,2018,2630000,1000cc,Manual,94000,6
Suzuki,2000,460000,800cc,Manual,200000,6
Toyota,2012,4950000,1800cc,Automatic,88000,6
Suzuki,2021,2270000,660cc,Manual,12000,6
Suzuki,2019,3400000,660cc,Automatic,32100,2
Mercedes Benz,2006,5400000,3000cc,Automatic,117000,6
Toyota,1994,1500000,3000cc,Automatic,100000,1
Honda,1998,715000,1500cc,Manual,123456,6
Suzuki,2018,1400000,796cc,Manual,55000,6
Hyundai,2022,8400000,2000cc,Automatic,14000,6
Mercedes Benz,2015,14500000,3500cc,Automatic,69000,6
Honda,2023,7450000,1500cc,Automatic,160,6
Suzuki,2019,2250000,1300cc,Automatic,70000,6
Toyota,2019,4400000,1300cc,Manual,47000,6
Audi,2019,19000000,1400cc,Automatic,5000,6
Honda,2017,4660000,1800cc,Automatic,69000,6
Honda,2002,1150000,1600cc,Manual,180000,6
Suzuki,2018,1200000,800cc,Manual,85000,6
Toyota,2009,2150000,1300cc,Manual,119000,6
Mercedes Benz,2005,6500000,1800cc,Automatic,50000,6
Honda,2019,7150000,1500cc,Automatic,42000,6
Suzuki,2008,730000,1000cc,Manual,1000000,6
Chery,2022,8850000,1598cc,Automatic,15000,6
Suzuki,2012,2200000,660cc,Automatic,177196,6
Suzuki,2008,1150000,1000cc,Manual,119000,6
Suzuki,2010,1180000,660cc,Manual,149000,6
Suzuki,2013,1700000,1300cc,Manual,52000,6
Suzuki,2007,640000,1000cc,Manual,250000,6
Suzuki,2010,480000,800cc,Manual,100000,6
Toyota,2014,4600000,1800cc,Automatic,150000,2
Toyota,2023,6480000,1598cc,Automatic,15,6
Suzuki,2011,990000,1000cc,Manual,99000,6
Toyota,2018,3850000,1600cc,Automatic,51000,6
Suzuki,2007,1460000,660cc,Automatic,180000,6
Suzuki,2005,600000,1000cc,Manual,100000,6
Honda,2006,1275000,1500cc,Automatic,200,6
Toyota,2010,2050000,1300cc,Manual,98400,6
DFSK,2021,5450000,1500cc,Automatic,22000,6
Suzuki,1992,220000,800cc,Manual,12345,6
Daihatsu,2007,735000,800cc,Manual,111843,6
Toyota,2023,19700000,2800cc,Automatic,25,1
Toyota,2006,6500000,2700cc,Automatic,195000,6
Suzuki,2019,3275000,1000cc,Automatic,62000,6
Toyota,2005,11000000,4700cc,Automatic,160000,6
Toyota,2018,3875000,1000cc,Automatic,35000,6
Honda,2020,6000000,1500cc,Automatic,8000,6
Toyota,2022,19500000,2800cc,Automatic,5000,1
Honda,2016,4500000,1500cc,Automatic,20000,6
Toyota,2014,6600000,1800cc,Automatic,57000,2
Toyota,2015,3550000,1600cc,Automatic,150000,6
Toyota,2004,9500000,4700cc,Automatic,88000,6
Daihatsu,2018,2890000,660cc,Automatic,66000,6
Toyota,2002,9000000,4700cc,Automatic,90000,6
Suzuki,2011,1700000,1300cc,Manual,140000,6
Suzuki,2004,830000,1300cc,Manual,180000,6
Suzuki,2006,1190000,1000cc,Manual,96000,6
Daihatsu,2008,835000,800cc,Automatic,99999,6
Toyota,2022,7250000,1799cc,Automatic,21000,6
Suzuki,2011,1075000,1000cc,Manual,1234,6
Toyota,2007,600000,1000cc,Automatic,100000,6
Toyota,2017,5500000,1800cc,Automatic,120000,2
Suzuki,2023,2650000,660cc,Manual,60,6
Honda,2022,7250000,1500cc,Automatic,3000,6
Honda,2005,1425000,1600cc,Manual,210000,6
Toyota,2005,1450000,1600cc,Automatic,200000,6
Suzuki,2003,565000,1000cc,Manual,66,6
Suzuki,2007,899999,1000cc,Manual,222222,3
Honda,2022,8100000,1500cc,Automatic,13000,6
Suzuki,2006,670000,1000cc,Manual,99999,6
Mitsubishi,2012,2050000,1000cc,Automatic,85000,6
Toyota,1994,1500000,3000cc,Automatic,100000,1
Suzuki,2008,630000,800cc,Manual,88888,6
Suzuki,2022,2760000,1000cc,Manual,8950,6
Toyota,2015,3200000,1600cc,Automatic,79000,6
Toyota,2019,4450000,1800cc,Automatic,80000,6
Toyota,1974,280000,1100cc,Manual,200000,6
Honda,2017,2975000,1300cc,Manual,76000,6
Suzuki,2005,830000,1000cc,Manual,150000,6
KIA,2021,6850000,2000cc,Automatic,36000,6
Toyota,2019,4850000,1800cc,Automatic,21950,6
Daihatsu,2019,3700000,1000cc,Automatic,42000,6
Toyota,2020,9900000,1800cc,Automatic,33000,2
Suzuki,2017,1930000,1300cc,Manual,68000,6
Daihatsu,2015,2085000,660cc,Automatic,88000,6
Suzuki,2021,2650000,1000cc,Manual,10200,6
Daihatsu,2020,3450000,660cc,Automatic,14000,6
Suzuki,2022,2600000,660cc,Manual,4800,6
Suzuki,2016,2050000,1300cc,Manual,44000,6
Daihatsu,2023,3250000,660cc,Automatic,9000,6
Toyota,2017,8500000,1800cc,Automatic,49000,2
Suzuki,2021,2900000,1000cc,Manual,10500,6
Suzuki,2022,3100000,660cc,Automatic,900,6
Honda,2017,6000000,1800cc,Automatic,12600,6
Toyota,2020,5000000,1600cc,Automatic,57000,6
Honda,2018,7250000,1500cc,Automatic,45000,6
Suzuki,1994,620000,1300cc,Manual,100000,6
Suzuki,2008,965000,1000cc,Manual,53574,6
Toyota,2020,5675000,1800cc,Automatic,32000,6
Mitsubishi,1996,2950000,2800cc,Automatic,270000,1
Toyota,2009,2750000,1500cc,Automatic,150000,6
Mitsubishi,1991,375000,1300cc,Manual,1000000,6
Suzuki,2013,820000,800cc,Manual,98000,6
Suzuki,2011,660000,800cc,Manual,100000,2
Suzuki,2010,780000,800cc,Manual,65000,6
Toyota,1970,300000,2000cc,Manual,1,6
Toyota,2015,2850000,1300cc,Manual,145,6
Suzuki,2011,850000,1000cc,Manual,123456,6
Suzuki,2023,4900000,1200cc,Automatic,10,6
KIA,2021,7650000,2000cc,Automatic,20500,6
Toyota,2023,14700000,2800cc,Automatic,50,1
Suzuki,2022,4180000,1000cc,Automatic,5000,6
Suzuki,2007,610000,1000cc,Manual,102100,6
Honda,2007,1785000,1300cc,Automatic,180000,6
Suzuki,2010,795000,1000cc,Manual,12345,6
Suzuki,2022,2620000,660cc,Manual,2700,6
Changan,2021,3500000,1500cc,Automatic,33000,6
Suzuki,2006,2860000,1300cc,Automatic,107000,6
Ford,2011,16500000,6200cc,Automatic,78000,6
Honda,2016,6000000,1500cc,Automatic,65000,2
Toyota,2018,4250000,1300cc,Automatic,69000,6
Proton,2021,7190000,1500cc,Automatic,24000,6
KIA,2020,6690000,2000cc,Automatic,35500,6
Toyota,2019,4200000,1300cc,Automatic,106000,6
Toyota,2016,4250000,1800cc,Automatic,135000,6
Honda,2014,2200000,1300cc,Manual,130000,6
Chery,2022,8400000,1500cc,Automatic,20,6
Suzuki,2009,1400000,660cc,Automatic,80000,6
Suzuki,2020,3500000,1000cc,Automatic,26000,6
Suzuki,2015,1550000,1000cc,Manual,78000,6
Suzuki,2021,2150000,660cc,Manual,51000,6
Toyota,2020,11500000,1800cc,Automatic,29000,2
Suzuki,2019,2200000,660cc,Manual,68000,6
Suzuki,2009,1125000,1300cc,Manual,205000,6
Mitsubishi,2004,845000,1300cc,Manual,122000,6
Honda,2016,4350000,1800cc,Automatic,59700,6
Toyota,2006,1495000,1800cc,Manual,11324,6
Toyota,2014,3050000,1800cc,Manual,156000,6
Toyota,2012,2350000,1000cc,Automatic,87000,6
Haval,2023,12700000,1500cc,Automatic,400,2
Suzuki,2008,705000,1000cc,Manual,68002,6
Suzuki,2012,700000,800cc,Manual,100000,6
Toyota,2018,4550000,1500cc,Automatic,85000,2
Honda,2004,1350000,1600cc,Manual,200000,6
Suzuki,2022,3200000,1000cc,Manual,23000,6
Toyota,2018,7500000,1500cc,Automatic,76000,6
Honda,2022,4450000,1200cc,Manual,800,6
Toyota,2018,3899999,1600cc,Automatic,52000,6
Honda,2013,3200000,1300cc,Manual,250000,6
Changan,2022,2599999,1000cc,Manual,4700,6
Honda,2006,1150000,1600cc,Automatic,150000,6
Toyota,2019,4375000,1600cc,Automatic,45232,6
Honda,2023,7450000,1500cc,Automatic,20,6
Honda,2023,5250000,1500cc,Automatic,50,6
Toyota,2023,7750000,1800cc,Automatic,20,6
Honda,2023,9550000,1500cc,Automatic,1520,6
Haval,2023,10450000,2000cc,Automatic,20,6
Hyundai,2022,8300000,2000cc,Automatic,32,6
MG,2022,7650000,1500cc,Automatic,20,6
Toyota,2023,20100000,2800cc,Automatic,20,1
Toyota,2022,17300000,2700cc,Automatic,30,6
Suzuki,2022,4000000,1000cc,Automatic,20,6
Honda,2023,4675000,1200cc,Automatic,20,6
Honda,2005,1600000,1300cc,Manual,175000,6
Hyundai,1993,680000,1500cc,Manual,1000,6
Suzuki,2012,1275000,1000cc,Manual,119609,6
Suzuki,2004,520000,800cc,Manual,90080,6
Honda,2021,6375000,1800cc,Automatic,27000,6
Toyota,2021,4025000,1300cc,Manual,13000,6
Jeep,1980,1600000,2200cc,Manual,10,6
Toyota,2012,3450000,1800cc,Automatic,86000,6
Daewoo,1993,380000,1500cc,Manual,999999,3
Suzuki,1998,1200000,1300cc,Manual,82000,6
Toyota,2015,3450000,1500cc,Automatic,210000,2
Toyota,2018,7990000,2800cc,Automatic,90000,1
Toyota,2015,3300000,1300cc,Manual,42000,6
Toyota,2023,14350000,2800cc,Automatic,20,1
Toyota,2022,7350000,1600cc,Automatic,20,6
Toyota,2005,3500000,2500cc,Automatic,113131,6
Suzuki,2019,2020000,660cc,Manual,26000,6
Suzuki,2008,750000,800cc,Manual,76742,6
Honda,2005,1600000,1600cc,Manual,300000,6
Honda,2022,8800000,1500cc,Automatic,1450,6
Honda,2021,6350000,1800cc,Automatic,40000,6
Honda,2019,3550000,1500cc,Manual,33000,6
Suzuki,2020,2400000,1300cc,Manual,48000,6
Honda,2006,2095000,1600cc,Automatic,47900,6
Range Rover,2008,14200000,4400cc,Automatic,137000,6
Honda,2023,7600000,1500cc,Automatic,1500,6
Suzuki,2021,2430000,660cc,Manual,28500,6
Suzuki,2017,2400000,1300cc,Manual,98000,6
Hyundai,2007,1850000,2600cc,Manual,80000,1
Toyota,2018,55000000,4600cc,Automatic,12000,6
Toyota,2014,3100000,1300cc,Automatic,127000,6
Toyota,2011,2150000,1000cc,Automatic,144908,6
Toyota,2021,6150000,1800cc,Automatic,57000,6
Suzuki,2022,3400000,1000cc,Manual,10000,6
Suzuki,2010,710000,800cc,Manual,63841,6
Suzuki,2020,2300000,660cc,Manual,35000,6
Honda,2019,3400000,1300cc,Automatic,41548,6
Suzuki,2014,1600000,660cc,Automatic,80000,6
Honda,2018,4300000,1800cc,Automatic,95000,6
Toyota,2017,29000000,2700cc,Automatic,55259,6
Toyota,2022,12500000,2800cc,Automatic,7992,1
Toyota,2021,6525000,1800cc,Automatic,17000,6
Honda,2021,4850000,1500cc,Automatic,18000,6
Suzuki,2011,1150000,1000cc,Manual,100000,6
Suzuki,2008,530000,800cc,Manual,5000,6
Chevrolet,2005,1285000,1600cc,Manual,184000,6
Toyota,2012,1800000,1300cc,Manual,135000,6
Suzuki,1984,115000,800cc,Manual,12345,6
Suzuki,2021,2920000,660cc,Automatic,1173,6
Honda,2022,4500000,1200cc,Automatic,110,6
Toyota,2017,3500000,1000cc,Automatic,123000,6
Honda,2017,4475000,1800cc,Automatic,150000,6
Suzuki,2007,670000,1000cc,Manual,100000,6
Suzuki,2015,1100000,800cc,Manual,100000,6
Toyota,2019,5100000,1600cc,Automatic,64000,6
Toyota,2011,12100000,2700cc,Automatic,108000,6
FAW,2019,1650000,1300cc,Manual,6359,6
Suzuki,2004,800000,1300cc,Manual,191575,6
Suzuki,2015,1350000,1000cc,Manual,60000,6
Toyota,2023,6600000,1600cc,Automatic,1,6
Toyota,2011,4500000,2500cc,Manual,250000,1
Suzuki,2005,670000,1000cc,Manual,123456,6
Suzuki,2005,670000,1000cc,Manual,123456,6
Toyota,2003,5600000,3400cc,Automatic,123456,6
Suzuki,2021,2150000,660cc,Manual,18000,6
Hyundai,2005,900000,1000cc,Manual,110000,6
Toyota,2010,1500000,1300cc,Manual,12345,6
Toyota,1999,4200000,2700cc,Automatic,130000,6
Toyota,1996,3650000,3000cc,Automatic,259736,1
KIA,2020,6250000,2000cc,Automatic,44000,6
Toyota,2019,4500000,1300cc,Automatic,59000,6
Toyota,1996,4150000,3000cc,Automatic,129000,1
Mercedes Benz,2004,4000000,1800cc,Automatic,130000,6
Toyota,2021,16000000,2800cc,Automatic,5700,1
Honda,2015,2850000,1800cc,Automatic,93472,6
Suzuki,2012,1695000,660cc,Automatic,95000,6
Suzuki,2018,1295000,800cc,Manual,41000,6
Hyundai,2023,8000000,2000cc,Automatic,9,6
Suzuki,2014,1550000,1000cc,Manual,61000,6
Suzuki,1994,335000,1000cc,Manual,250000,6
Honda,2012,2230000,1300cc,Manual,180799,6
Toyota,2008,3900000,1800cc,Automatic,100000,6
Suzuki,2008,650000,1000cc,Manual,126000,6
Honda,2006,1650000,1600cc,Manual,130000,6
Honda,2016,4500000,1500cc,Automatic,140000,6
Daihatsu,2014,1800000,660cc,Automatic,50000,6
Toyota,2018,3750000,1000cc,Automatic,65800,6
Honda,2020,6130000,1500cc,Automatic,70000,6
Changan,2022,4095000,1500cc,Automatic,5,6
Toyota,2018,4200000,1300cc,Automatic,22500,6
Nissan,2009,935000,660cc,Automatic,99000,6
Suzuki,2007,650000,800cc,Manual,123456,6
Honda,1995,610000,1500cc,Manual,99999,6
Honda,2022,6850000,1800cc,Automatic,5900,6
Toyota,2015,3300000,1300cc,Automatic,95000,6
Suzuki,2006,580000,1000cc,Manual,100000,6
Toyota,2019,5500000,1800cc,Automatic,40000,6
Toyota,2000,1100000,1600cc,Automatic,10000,6
Honda,2004,1375000,1300cc,Automatic,123456,6
Toyota,2021,3950000,1300cc,Automatic,28000,6
Daihatsu,1986,450000,1000cc,Manual,170000,6
Toyota,2009,15500000,4000cc,Automatic,85000,6
Toyota,2017,3550000,1300cc,Manual,70000,6
Toyota,2023,14575000,2800cc,Automatic,1,1
Mitsubishi,1992,1970000,2500cc,Manual,288000,1
Honda,2013,3800000,1800cc,Automatic,70000,6
Mitsubishi,2004,1275000,1800cc,Manual,169000,6
Suzuki,2016,2300000,660cc,Automatic,81000,6
Toyota,2014,5550000,2500cc,Automatic,100200,1
Honda,2014,3780000,1800cc,Automatic,129680,6
Suzuki,2021,3650000,1000cc,Automatic,17473,6
Honda,2013,2475000,1300cc,Manual,130000,6
Toyota,2009,15500000,4000cc,Automatic,85000,6
Porsche,2008,8800000,4800cc,Automatic,93000,6
Changan,2021,3500000,1500cc,Automatic,8000,6
Toyota,2018,5150000,1500cc,Automatic,73201,2
Honda,2015,3000000,1300cc,Manual,63000,6
Suzuki,2007,1460000,660cc,Automatic,125000,6
Toyota,2016,2360000,1300cc,Manual,126000,6
Honda,1995,1550000,2000cc,Manual,24000,6
Toyota,2012,3750000,1600cc,Automatic,64000,6
Suzuki,1990,350000,800cc,Manual,12345,6
Suzuki,2022,1540000,800cc,Manual,10000,6
Mitsubishi,2011,1680000,660cc,Automatic,90000,6
Suzuki,1982,375000,660cc,Manual,1234,6
Daehan,2018,2500000,2600cc,Manual,125000,1
Toyota,2009,2650000,1800cc,Automatic,123456,6
Toyota,2004,6000000,3000cc,Automatic,38000,6
Daihatsu,2004,630000,800cc,Manual,84000,6
Honda,2018,4500000,1800cc,Automatic,69000,6
Suzuki,2021,2300000,660cc,Manual,28000,6
Suzuki,2015,1560000,1000cc,Manual,125000,6
Toyota,2011,3000000,1500cc,Automatic,147000,6
Hyundai,2023,8000000,2000cc,Automatic,1,6
Toyota,2019,9500000,2800cc,Automatic,60000,1
Toyota,1994,1450000,1500cc,Automatic,123,6
Toyota,1996,3195000,3000cc,Automatic,185000,1
Jeep,1960,1450000,2200cc,Manual,100000,1
Mercedes Benz,2013,10500000,2000cc,Automatic,50000,6
Suzuki,2016,1980000,1000cc,Manual,72000,6
Toyota,2021,16500000,2800cc,Automatic,15000,1
Honda,2021,6650000,1800cc,Automatic,6000,6
Honda,2005,2260000,2400cc,Automatic,130000,6
Toyota,2023,18600000,2800cc,Automatic,30,1
Honda,2023,4690000,1200cc,Automatic,2,6
Honda,2019,6575000,1500cc,Automatic,58000,2
Honda,2016,6500000,1500cc,Automatic,68000,6
Daihatsu,2006,825000,800cc,Automatic,123456,6
Honda,2020,5950000,1800cc,Automatic,15000,6
Honda,2020,4125000,1500cc,Automatic,19800,6
Suzuki,1986,1170000,1300cc,Manual,1234,6
Toyota,2013,2800000,1300cc,Manual,12345,6
Daihatsu,2007,795000,800cc,Automatic,134000,6
Subaru,2013,2100000,660cc,Automatic,115000,6
Suzuki,2015,1780000,1300cc,Automatic,110000,6
Honda,2022,4950000,1500cc,Automatic,7500,6
Suzuki,2005,910000,800cc,Manual,117500,6
Suzuki,2005,550000,1000cc,Manual,123456,6
Nissan,2017,2300000,660cc,Automatic,93000,6
Toyota,2023,21000000,2800cc,Automatic,2,1
Mitsubishi,2004,1200000,1300cc,Manual,132500,6
Suzuki,2013,1190000,1000cc,Manual,140000,6
Toyota,2015,3300000,1800cc,Automatic,140000,6
Toyota,2014,2300000,1000cc,Automatic,123000,6
Hyundai,2008,1200000,1100cc,Manual,122000,6
Suzuki,2021,3620000,1000cc,Manual,38000,6
Honda,2022,8050000,1500cc,Automatic,14300,6
Honda,2008,1650000,1300cc,Automatic,171000,6
Toyota,2005,1650000,1800cc,Manual,280000,6
Toyota,2021,5550000,1598cc,Automatic,14000,6
Toyota,2018,3665000,996cc,Automatic,75500,6
Suzuki,2018,3000000,1000cc,Automatic,70000,6
Honda,2015,2650000,1300cc,Manual,94904,6
Mercedes Benz,2003,6500000,3500cc,Automatic,75000,6
Toyota,2012,1950000,1000cc,Automatic,95000,6
Hyundai,2003,3100000,2700cc,Automatic,87000,6
Toyota,2017,41500000,4600cc,Automatic,37000,6
Toyota,2022,7150000,1800cc,Automatic,2700,6
Lexus,2011,14500000,3500cc,Automatic,107800,6
Toyota,2011,2650000,1600cc,Manual,106249,6
Nissan,2019,4000000,660cc,Automatic,68000,2
Toyota,2013,2300000,1000cc,Automatic,110000,6
Suzuki,2003,620000,1000cc,Manual,123456,6
Toyota,2020,4275000,1500cc,Automatic,34000,6
Toyota,2003,5700000,2700cc,Automatic,150000,6
Daihatsu,2018,2990000,660cc,Automatic,20000,6
Honda,2007,2230000,1500cc,Automatic,120000,6
Hyundai,2022,8500000,2000cc,Automatic,22000,6
Suzuki,1998,478000,800cc,Manual,123456,6
Suzuki,2001,340000,800cc,Manual,1234,6
Honda,2022,5525000,1500cc,Automatic,4500,6
Suzuki,2006,680000,1300cc,Manual,130000,6
Suzuki,1994,1300000,1300cc,Manual,91000,6
Toyota,2011,15000000,2700cc,Automatic,136000,6
KIA,2020,6450000,2000cc,Automatic,25000,6
Toyota,2021,5250000,1600cc,Automatic,24000,6
Daihatsu,2011,1099000,800cc,Manual,12345,6
Honda,1999,700000,1300cc,Manual,123456,3
Honda,2022,4990000,1500cc,Automatic,14000,6
Toyota,2017,2850000,1300cc,Manual,121000,6
Toyota,2006,1740000,1000cc,Automatic,96000,6
Suzuki,1986,140000,100cc,Manual,6,6
Honda,2017,4500000,1800cc,Automatic,80000,6
Suzuki,1997,450000,1000cc,Manual,12345,6
Toyota,2012,3750000,1600cc,Automatic,64348,6
Suzuki,2011,930000,1000cc,Manual,58000,6
